mkt_unique_carrier,mkt_carrier,mkt_carrier_fl_num,op_unique_carrier,tail_num,op_carrier_fl_num,origin_airport_id,origin,dest_airport_id,dest,arr_delay,crs_elapsed_time,actual_elapsed_time,air_time,flights,distance,year,month,day_of_month,day_of_week,dep_hour_of_day,arr_hour_of_day,origin_state,destination_state,arr_delay_mean_by_mkt_unique_carrier,arr_delay_mean_by_op_unique_carrier,arr_delay_encoded,origin_dest_pair,quarter_Q1,quarter_Q2,quarter_Q3,quarter_Q4,dep_time_of_day_afternoon,dep_time_of_day_evening,dep_time_of_day_morning,dep_time_of_day_night,arr_time_of_day_afternoon,arr_time_of_day_evening,arr_time_of_day_morning,arr_time_of_day_night
4,4,790,10,2302,790,13204,MCO,11057,CLT,-9.0,110,104.0,72.0,1,468,2019,4,2,1,20,22,FL,NC,5.444444444444445,5.444444444444445,0,MCO-CLT,0,1,0,0,0,1,0,0,0,1,0,0
10,10,587,23,479,587,12191,HOU,11292,DEN,-16.0,155,140.0,125.0,1,883,2018,12,2,6,17,19,TX,CO,2.438349885408711,2.438349885408711,0,HOU-DEN,0,0,0,1,0,1,0,0,0,1,0,0
0,0,3006,25,1305,3006,13303,MIA,13487,MSP,17.0,235,255.0,229.0,1,1501,2018,5,9,2,13,16,FL,MN,5.328595793064243,2.0115089514066495,1,MIA-MSP,0,1,0,0,1,0,0,0,1,0,0,0
3,3,2862,18,3465,2862,13487,MSP,13367,MLI,29.0,82,111.0,43.0,1,274,2019,6,4,1,20,22,MN,IL,2.1440377343780463,7.3318759936407,1,MSP-MLI,0,1,0,0,0,1,0,0,0,1,0,0
0,0,3456,17,1683,3456,13931,ORF,11057,CLT,-21.0,87,68.0,52.0,1,290,2019,6,1,5,10,12,VA,NC,5.328595793064243,6.229542483660131,0,ORF-CLT,0,1,0,0,0,0,1,0,1,0,0,0
8,8,3284,18,3333,3284,10967,CGI,13930,ORD,160.0,95,111.0,65.0,1,340,2018,7,24,1,13,14,MO,IL,10.231880437950128,7.3318759936407,1,CGI-ORD,0,0,1,0,1,0,0,0,1,0,0,0
0,0,2946,25,1262,2946,10693,BNA,12953,LGA,-11.0,140,131.0,109.0,1,764,2019,5,14,1,18,21,TN,NY,5.328595793064243,2.0115089514066495,0,BNA-LGA,0,1,0,0,0,1,0,0,0,1,0,0
3,3,2566,18,1283,2566,11003,CID,13487,MSP,-4.0,80,76.0,48.0,1,220,2019,10,31,3,13,14,IA,MN,2.1440377343780463,7.3318759936407,0,CID-MSP,0,0,0,1,1,0,0,0,1,0,0,0
0,0,3668,24,630,3668,12191,HOU,11298,DFW,71.0,78,71.0,44.0,1,247,2018,7,20,4,12,13,TX,TX,5.328595793064243,11.298761609907121,1,HOU-DFW,0,0,1,0,1,0,0,0,1,0,0,0
3,3,2984,18,1466,2984,13487,MSP,13184,MBS,-10.0,92,89.0,64.0,1,463,2018,10,23,1,20,23,MN,MI,2.1440377343780463,7.3318759936407,0,MSP-MBS,0,0,0,1,0,1,0,0,0,1,0,0
10,10,3413,23,2663,3413,10693,BNA,13232,MDW,3.0,90,84.0,71.0,1,395,2018,10,21,6,18,19,TN,IL,2.438349885408711,2.438349885408711,1,BNA-MDW,0,0,0,1,0,1,0,0,0,1,0,0
3,3,848,7,944,848,11433,DTW,12889,LAS,-25.0,262,239.0,220.0,1,1749,2018,9,9,6,20,21,MI,NV,2.1440377343780463,-0.3018240950226244,0,DTW-LAS,0,0,1,0,0,1,0,0,0,1,0,0
0,0,2210,18,2427,2210,10693,BNA,13930,ORD,-20.0,108,90.0,70.0,1,409,2019,8,11,6,14,15,TN,IL,5.328595793064243,7.3318759936407,0,BNA-ORD,0,0,1,0,1,0,0,0,1,0,0,0
3,3,3602,9,2173,3602,10397,ATL,10781,BTR,-21.0,104,84.0,66.0,1,448,2018,2,22,3,17,17,GA,LA,2.1440377343780463,14.747020376778167,0,ATL-BTR,1,0,0,0,0,1,0,0,0,1,0,0
10,10,3818,23,2323,3818,14771,SFO,12889,LAS,-23.0,100,81.0,64.0,1,414,2018,10,1,0,17,19,CA,NV,2.438349885408711,2.438349885408711,0,SFO-LAS,0,0,0,1,0,1,0,0,0,1,0,0
3,3,2980,18,601,2980,14869,SLC,13264,MFR,8.0,104,122.0,91.0,1,575,2018,5,15,1,22,22,UT,OR,2.1440377343780463,7.3318759936407,1,SLC-MFR,0,1,0,0,0,1,0,0,0,1,0,0
10,10,3864,23,2980,3864,11292,DEN,13871,OMA,3.0,80,80.0,67.0,1,472,2018,11,4,6,13,16,CO,NE,2.438349885408711,2.438349885408711,1,DEN-OMA,0,0,0,1,1,0,0,0,1,0,0,0
8,8,1317,21,2254,1317,11697,FLL,12264,IAD,-29.0,149,131.0,115.0,1,901,2019,12,28,5,9,11,FL,DC,10.231880437950128,5.682458929517753,0,FLL-IAD,0,0,0,1,0,0,1,0,0,0,1,0
4,4,123,10,814,123,11996,GSP,11292,DEN,59.0,215,274.0,254.0,1,1278,2019,7,8,0,19,20,SC,CO,5.444444444444445,5.444444444444445,1,GSP-DEN,0,0,1,0,0,1,0,0,0,1,0,0
8,8,3436,18,83,3436,15016,STL,13930,ORD,-9.0,83,82.0,50.0,1,258,2018,2,18,6,16,17,MO,IL,10.231880437950128,7.3318759936407,0,STL-ORD,1,0,0,0,1,0,0,0,0,1,0,0
3,3,600,7,3816,600,14869,SLC,14908,SNA,1.0,112,117.0,91.0,1,588,2018,12,1,5,11,12,UT,CA,2.1440377343780463,-0.3018240950226244,1,SLC-SNA,0,0,0,1,0,0,1,0,1,0,0,0
8,8,440,21,2242,440,14057,PDX,14771,SFO,-15.0,111,103.0,90.0,1,550,2019,12,20,4,14,16,OR,CA,10.231880437950128,5.682458929517753,0,PDX-SFO,0,0,0,1,1,0,0,0,1,0,0,0
3,3,1308,7,3530,1308,11433,DTW,10821,BWI,-10.0,92,88.0,65.0,1,409,2018,4,24,1,7,8,MI,MD,2.1440377343780463,-0.3018240950226244,0,DTW-BWI,0,1,0,0,0,0,1,0,0,0,1,0
0,0,1183,1,201,1183,11298,DFW,10423,AUS,-4.0,63,60.0,33.0,1,190,2019,5,17,4,10,11,TX,TX,5.328595793064243,5.396409761887101,0,DFW-AUS,0,1,0,0,0,0,1,0,0,0,1,0
4,4,844,10,558,844,14843,SJU,14492,RDU,30.0,220,207.0,188.0,1,1433,2018,6,16,5,16,20,PR,NC,5.444444444444445,5.444444444444445,1,SJU-RDU,0,1,0,0,1,0,0,0,0,1,0,0
3,3,2839,18,2572,2839,11433,DTW,14711,SCE,2.0,80,63.0,45.0,1,301,2018,2,21,2,12,13,MI,PA,2.1440377343780463,7.3318759936407,1,DTW-SCE,1,0,0,0,1,0,0,0,1,0,0,0
1,1,556,2,806,556,14747,SEA,14869,SLC,46.0,115,107.0,86.0,1,689,2018,3,27,1,13,16,WA,UT,1.3057672946929382,1.3225882352941176,1,SEA-SLC,1,0,0,0,1,0,0,0,1,0,0,0
8,8,3155,26,1301,3155,11995,GSO,12264,IAD,-25.0,72,59.0,40.0,1,239,2019,4,2,1,6,7,NC,DC,10.231880437950128,6.787037037037037,0,GSO-IAD,0,1,0,0,0,0,1,0,0,0,1,0
3,3,2845,18,2199,2845,14150,PLN,11433,DTW,15.0,69,68.0,45.0,1,243,2019,9,30,0,6,7,MI,MI,2.1440377343780463,7.3318759936407,1,PLN-DTW,0,0,1,0,0,0,1,0,0,0,1,0
8,8,394,21,1498,394,13930,ORD,14893,SMF,-18.0,278,250.0,230.0,1,1781,2018,1,1,0,19,22,IL,CA,10.231880437950128,5.682458929517753,0,ORD-SMF,1,0,0,0,0,1,0,0,0,1,0,0
3,3,3354,0,437,3354,11193,CVG,13487,MSP,6.0,125,136.0,98.0,1,596,2019,9,8,6,18,19,OH,MN,2.1440377343780463,-0.47032206547777505,1,CVG-MSP,0,0,1,0,0,1,0,0,0,1,0,0
0,0,3289,17,1738,3289,11057,CLT,13296,MHT,26.0,136,118.0,99.0,1,737,2018,5,21,0,9,12,NC,NH,5.328595793064243,6.229542483660131,1,CLT-MHT,0,1,0,0,0,0,1,0,1,0,0,0
10,10,408,23,2604,408,11066,CMH,13204,MCO,-21.0,135,118.0,101.0,1,802,2019,1,18,4,13,16,OH,FL,2.438349885408711,2.438349885408711,0,CMH-MCO,1,0,0,0,1,0,0,0,1,0,0,0
2,2,363,4,629,363,11278,DCA,14635,RSW,15.0,163,162.0,128.0,1,892,2019,1,13,6,14,17,DC,FL,6.360829389226956,6.360829389226956,1,DCA-RSW,1,0,0,0,1,0,0,0,0,1,0,0
0,0,2564,15,2215,2564,11298,DFW,14783,SGF,-6.0,77,75.0,54.0,1,364,2019,1,8,1,14,15,TX,MO,5.328595793064243,5.849722530521643,0,DFW-SGF,1,0,0,0,1,0,0,0,1,0,0,0
1,1,232,2,644,232,14747,SEA,14771,SFO,-16.0,137,127.0,103.0,1,679,2019,12,19,3,14,16,WA,CA,1.3057672946929382,1.3225882352941176,0,SEA-SFO,0,0,0,1,1,0,0,0,1,0,0,0
4,4,1350,10,2312,1350,12391,ISP,14635,RSW,34.0,177,208.0,188.0,1,1101,2018,1,14,6,7,10,NY,FL,5.444444444444445,5.444444444444445,1,ISP-RSW,1,0,0,0,0,0,1,0,0,0,1,0
0,0,2996,25,212,2996,11278,DCA,12339,IND,-17.0,111,98.0,76.0,1,500,2019,7,7,6,17,19,DC,IN,5.328595793064243,2.0115089514066495,0,DCA-IND,0,0,1,0,0,1,0,0,0,1,0,0
10,10,986,23,625,986,13232,MDW,11259,DAL,-17.0,130,114.0,102.0,1,793,2019,7,26,4,7,9,IL,TX,2.438349885408711,2.438349885408711,0,MDW-DAL,0,0,1,0,0,0,1,0,0,0,1,0
0,0,3575,17,582,3575,11267,DAY,11057,CLT,-6.0,99,94.0,63.0,1,370,2019,1,31,3,12,14,OH,NC,5.328595793064243,6.229542483660131,0,DAY-CLT,1,0,0,0,1,0,0,0,1,0,0,0
8,8,1491,21,1916,1491,13204,MCO,11618,EWR,-25.0,170,148.0,128.0,1,937,2018,3,12,0,16,19,FL,NJ,10.231880437950128,5.682458929517753,0,MCO-EWR,1,0,0,0,1,0,0,0,0,1,0,0
0,0,1097,1,3933,1097,11298,DFW,13851,OKC,-13.0,57,50.0,31.0,1,175,2018,12,9,6,20,21,TX,OK,5.328595793064243,5.396409761887101,0,DFW-OKC,0,0,0,1,0,1,0,0,0,1,0,0
10,10,1620,23,2988,1620,11292,DEN,10721,BOS,151.0,245,220.0,204.0,1,1754,2018,7,26,3,13,19,CO,MA,2.438349885408711,2.438349885408711,1,DEN-BOS,0,0,1,0,1,0,0,0,0,1,0,0
0,0,1272,1,3492,1272,13204,MCO,11057,CLT,25.0,110,143.0,114.0,1,468,2019,8,13,1,13,15,FL,NC,5.328595793064243,5.396409761887101,1,MCO-CLT,0,0,1,0,1,0,0,0,1,0,0,0
10,10,1898,23,1412,1898,12889,LAS,10140,ABQ,17.0,90,85.0,62.0,1,486,2019,10,8,1,12,15,NV,NM,2.438349885408711,2.438349885408711,1,LAS-ABQ,0,0,0,1,1,0,0,0,1,0,0,0
10,10,318,23,1278,318,13232,MDW,14107,PHX,0.0,225,220.0,207.0,1,1444,2018,3,15,3,11,13,IL,AZ,2.438349885408711,2.438349885408711,0,MDW-PHX,1,0,0,0,0,0,1,0,1,0,0,0
0,0,2890,25,203,2890,12953,LGA,14321,PWM,-14.0,83,79.0,51.0,1,269,2019,12,7,5,16,17,NY,ME,5.328595793064243,2.0115089514066495,0,LGA-PWM,0,0,0,1,1,0,0,0,0,1,0,0
8,8,3872,24,1544,3872,12264,IAD,11433,DTW,-15.0,103,94.0,67.0,1,383,2019,11,25,0,17,18,DC,MI,10.231880437950128,11.298761609907121,0,IAD-DTW,0,0,0,1,0,1,0,0,0,1,0,0
0,0,2414,15,2084,2414,10408,ATW,13930,ORD,12.0,80,81.0,39.0,1,161,2019,2,16,5,6,7,WI,IL,5.328595793064243,5.849722530521643,1,ATW-ORD,1,0,0,0,0,0,1,0,0,0,1,0
8,8,1080,21,943,1080,13930,ORD,11042,CLE,267.0,77,78.0,51.0,1,315,2019,1,28,0,12,14,IL,OH,10.231880437950128,5.682458929517753,1,ORD-CLE,1,0,0,0,1,0,0,0,1,0,0,0
8,8,2377,25,2995,2377,14492,RDU,11618,EWR,48.0,98,128.0,65.0,1,416,2018,2,26,0,13,15,NC,NJ,10.231880437950128,2.0115089514066495,1,RDU-EWR,1,0,0,0,1,0,0,0,1,0,0,0
3,3,1383,7,2769,1383,12889,LAS,11433,DTW,-11.0,242,234.0,202.0,1,1749,2018,6,4,0,14,21,NV,MI,2.1440377343780463,-0.3018240950226244,0,LAS-DTW,0,1,0,0,1,0,0,0,0,1,0,0
3,3,3469,0,3423,3469,13487,MSP,11423,DSM,-5.0,73,68.0,40.0,1,232,2018,9,12,2,15,16,MN,IA,2.1440377343780463,-0.47032206547777505,0,MSP-DSM,0,0,1,0,1,0,0,0,1,0,0,0
3,3,3877,25,486,3877,12339,IND,12953,LGA,-14.0,124,117.0,93.0,1,660,2018,12,9,6,11,13,IN,NY,2.1440377343780463,2.0115089514066495,0,IND-LGA,0,0,0,1,0,0,1,0,1,0,0,0
3,3,2696,18,3107,2696,10397,ATL,14574,ROA,4.882352941176471,86,134.50487698354928,109.21307893970288,1,357,2019,4,19,4,12,13,GA,VA,2.1440377343780463,7.3318759936407,1,ATL-ROA,0,1,0,0,1,0,0,0,1,0,0,0
8,8,3234,5,182,3234,11618,EWR,14576,ROC,-21.0,85,56.0,41.0,1,246,2019,7,10,2,8,9,NJ,NY,10.231880437950128,24.96,0,EWR-ROC,0,0,1,0,0,0,1,0,0,0,1,0
3,3,2527,18,3175,2527,10397,ATL,10431,AVL,-10.0,61,58.0,36.0,1,164,2018,11,2,4,12,14,GA,NC,2.1440377343780463,7.3318759936407,0,ATL-AVL,0,0,0,1,1,0,0,0,1,0,0,0
2,2,139,4,1876,139,13204,MCO,12953,LGA,-4.0,150,132.0,115.0,1,950,2019,5,6,0,6,8,FL,NY,6.360829389226956,6.360829389226956,0,MCO-LGA,0,1,0,0,0,0,1,0,0,0,1,0
0,0,2736,15,2801,2736,12478,JFK,10693,BNA,57.0,164,124.0,103.0,1,765,2019,7,26,4,20,21,NY,TN,5.328595793064243,5.849722530521643,1,JFK-BNA,0,0,1,0,0,1,0,0,0,1,0,0
3,3,2487,18,2730,2487,11066,CMH,13487,MSP,-5.0,120,117.0,97.0,1,626,2019,5,7,1,12,13,OH,MN,2.1440377343780463,7.3318759936407,0,CMH-MSP,0,1,0,0,1,0,0,0,1,0,0,0
8,8,627,21,188,627,14771,SFO,12266,IAH,23.0,235,261.0,198.0,1,1635,2019,7,31,2,16,21,CA,TX,10.231880437950128,5.682458929517753,1,SFO-IAH,0,0,1,0,1,0,0,0,0,1,0,0
3,3,1896,7,3635,1896,14869,SLC,13198,MCI,-27.0,154,127.0,108.0,1,920,2018,9,16,6,20,23,UT,MO,2.1440377343780463,-0.3018240950226244,0,SLC-MCI,0,0,1,0,0,1,0,0,0,1,0,0
3,3,916,7,1668,916,12892,LAX,11433,DTW,-44.0,269,227.0,212.0,1,1979,2018,2,20,1,6,14,CA,MI,2.1440377343780463,-0.3018240950226244,0,LAX-DTW,1,0,0,0,0,0,1,0,1,0,0,0
6,6,252,13,1486,252,12173,HNL,12758,KOA,25.0,49,51.0,26.0,1,163,2019,10,22,1,14,15,HI,HI,0.8470588235294118,0.7215189873417721,1,HNL-KOA,0,0,0,1,1,0,0,0,1,0,0,0
2,2,82,4,1876,82,10721,BOS,14027,PBI,-29.0,210,191.0,171.0,1,1197,2018,2,22,3,9,13,MA,FL,6.360829389226956,6.360829389226956,0,BOS-PBI,1,0,0,0,0,0,1,0,1,0,0,0
10,10,78,23,3459,78,13232,MDW,10423,AUS,-6.0,160,143.0,127.0,1,972,2018,5,10,3,13,15,IL,TX,2.438349885408711,2.438349885408711,0,MDW-AUS,0,1,0,0,1,0,0,0,1,0,0,0
0,0,2765,15,744,2765,13930,ORD,12339,IND,-7.0,67,63.0,37.0,1,177,2019,12,12,3,16,18,IL,IN,5.328595793064243,5.849722530521643,0,ORD-IND,0,0,0,1,1,0,0,0,0,1,0,0
1,1,2268,18,416,2268,14057,PDX,11259,DAL,-19.0,235,223.0,203.0,1,1626,2019,10,11,4,11,17,OR,TX,1.3057672946929382,7.3318759936407,0,PDX-DAL,0,0,0,1,0,0,1,0,0,1,0,0
2,2,464,4,3726,464,12478,JFK,11697,FLL,-6.0,187,182.0,155.0,1,1069,2018,1,16,1,6,9,NY,FL,6.360829389226956,6.360829389226956,0,JFK-FLL,1,0,0,0,0,0,1,0,0,0,1,0
10,10,1665,23,2373,1665,15016,STL,10821,BWI,9.0,120,131.0,101.0,1,738,2018,7,10,1,17,20,MO,MD,2.438349885408711,2.438349885408711,1,STL-BWI,0,0,1,0,0,1,0,0,0,1,0,0
8,8,3147,26,1373,3147,12264,IAD,15016,STL,2.0,137,143.0,115.0,1,696,2019,10,22,1,22,23,DC,MO,10.231880437950128,6.787037037037037,1,IAD-STL,0,0,0,1,0,1,0,0,0,1,0,0
3,3,2447,18,1229,2447,11637,FAR,13487,MSP,6.0,66,72.0,44.0,1,223,2019,7,27,5,13,14,ND,MN,2.1440377343780463,7.3318759936407,1,FAR-MSP,0,0,1,0,1,0,0,0,1,0,0,0
0,0,1396,1,307,1396,11298,DFW,14100,PHL,13.0,191,201.0,175.0,1,1303,2018,9,24,0,10,14,TX,PA,5.328595793064243,5.396409761887101,1,DFW-PHL,0,0,1,0,0,0,1,0,1,0,0,0
2,2,1132,4,1568,1132,11618,EWR,14635,RSW,91.0,191,198.0,148.0,1,1068,2018,8,14,1,16,20,NJ,FL,6.360829389226956,6.360829389226956,1,EWR-RSW,0,0,1,0,1,0,0,0,0,1,0,0
8,8,3536,18,3420,3536,11292,DEN,12992,LIT,-21.0,135,122.0,96.0,1,771,2018,3,31,5,9,13,CO,AR,10.231880437950128,7.3318759936407,0,DEN-LIT,1,0,0,0,0,0,1,0,1,0,0,0
3,3,3968,12,2107,3968,11433,DTW,14730,SDF,-19.0,82,67.0,50.0,1,306,2018,4,12,3,19,21,MI,KY,2.1440377343780463,13.775,0,DTW-SDF,0,1,0,0,0,1,0,0,0,1,0,0
1,1,677,2,1579,677,10299,ANC,12758,KOA,-50.0,380,346.0,332.0,1,2874,2019,11,29,4,15,20,AK,HI,1.3057672946929382,1.3225882352941176,0,ANC-KOA,0,0,0,1,1,0,0,0,0,1,0,0
0,0,782,1,2476,782,13487,MSP,14107,PHX,4.0,240,241.0,200.0,1,1276,2019,12,26,3,7,10,MN,AZ,5.328595793064243,5.396409761887101,1,MSP-PHX,0,0,0,1,0,0,1,0,0,0,1,0
10,10,865,23,1188,865,10821,BWI,13244,MEM,2.0,160,165.0,135.0,1,787,2019,11,22,4,8,9,MD,TN,2.438349885408711,2.438349885408711,1,BWI-MEM,0,0,0,1,0,0,1,0,0,0,1,0
0,0,3694,24,896,3694,10279,AMA,11298,DFW,-19.0,74,64.0,48.0,1,312,2019,9,26,3,14,15,TX,TX,5.328595793064243,11.298761609907121,0,AMA-DFW,0,0,1,0,1,0,0,0,1,0,0,0
8,8,2476,25,2088,2476,13930,ORD,10397,ATL,-20.0,129,116.0,88.0,1,606,2018,9,8,5,14,17,IL,GA,10.231880437950128,2.0115089514066495,0,ORD-ATL,0,0,1,0,1,0,0,0,0,1,0,0
8,8,1817,21,2492,1817,14908,SNA,11292,DEN,-2.0,138,144.0,113.0,1,846,2019,7,17,2,6,10,CA,CO,10.231880437950128,5.682458929517753,0,SNA-DEN,0,0,1,0,0,0,1,0,0,0,1,0
3,3,2871,18,1366,2871,13367,MLI,13487,MSP,1.0,84,84.0,60.0,1,274,2019,8,7,2,17,18,IL,MN,2.1440377343780463,7.3318759936407,1,MLI-MSP,0,0,1,0,0,1,0,0,0,1,0,0
3,3,644,7,3499,644,13487,MSP,13930,ORD,-21.0,104,86.0,56.0,1,334,2018,6,14,3,15,16,MN,IL,2.1440377343780463,-0.3018240950226244,0,MSP-ORD,0,1,0,0,1,0,0,0,1,0,0,0
0,0,2628,15,2084,2628,10821,BWI,12478,JFK,15.0,76,73.0,40.0,1,184,2019,10,21,0,11,13,MD,NY,5.328595793064243,5.849722530521643,1,BWI-JFK,0,0,0,1,0,0,1,0,1,0,0,0
2,2,369,4,3650,369,10721,BOS,12892,LAX,-30.0,383,361.0,335.0,1,2611,2018,8,28,1,10,14,MA,CA,6.360829389226956,6.360829389226956,0,BOS-LAX,0,0,1,0,0,0,1,0,1,0,0,0
3,3,2455,18,2001,2455,13487,MSP,14730,SDF,-22.0,121,109.0,80.0,1,604,2019,3,20,2,9,12,MN,KY,2.1440377343780463,7.3318759936407,0,MSP-SDF,1,0,0,0,0,0,1,0,1,0,0,0
8,8,2387,25,2035,2387,13487,MSP,12266,IAH,1.0,185,200.0,163.0,1,1034,2018,12,29,5,10,13,MN,TX,10.231880437950128,2.0115089514066495,1,MSP-IAH,0,0,0,1,0,0,1,0,1,0,0,0
8,8,2395,25,2393,2395,11618,EWR,13198,MCI,4.0,194,205.0,178.0,1,1092,2019,4,28,6,8,10,NJ,MO,10.231880437950128,2.0115089514066495,1,EWR-MCI,0,1,0,0,0,0,1,0,0,0,1,0
6,6,86,13,1489,86,13830,OGG,12173,HNL,-2.0,39,42.0,23.0,1,100,2019,2,20,2,7,7,HI,HI,0.8470588235294118,0.7215189873417721,0,OGG-HNL,1,0,0,0,0,0,1,0,0,0,1,0
0,0,2453,15,2238,2453,13290,MHK,13930,ORD,35.0,113,137.0,80.0,1,501,2018,6,17,6,15,17,KS,IL,5.328595793064243,5.849722530521643,1,MHK-ORD,0,1,0,0,1,0,0,0,0,1,0,0
8,8,3124,26,1207,3124,13930,ORD,14633,RST,-28.0,81,62.0,44.0,1,268,2018,12,9,6,10,11,IL,MN,10.231880437950128,6.787037037037037,0,ORD-RST,0,0,0,1,0,0,1,0,0,0,1,0
0,0,3091,25,1254,3091,14576,ROC,11278,DCA,-15.0,80,66.0,52.0,1,296,2018,7,8,6,11,13,NY,DC,5.328595793064243,2.0115089514066495,0,ROC-DCA,0,0,1,0,0,0,1,0,1,0,0,0
3,3,2272,0,805,2272,11193,CVG,12478,JFK,7.0,132,146.0,110.0,1,589,2019,9,19,3,15,17,OH,NY,2.1440377343780463,-0.47032206547777505,1,CVG-JFK,0,0,1,0,1,0,0,0,0,1,0,0
3,3,1449,7,1155,1449,11433,DTW,14027,PBI,318.0,183,177.0,154.0,1,1086,2019,11,23,5,8,11,MI,FL,2.1440377343780463,-0.3018240950226244,1,DTW-PBI,0,0,0,1,0,0,1,0,0,0,1,0
8,8,1654,21,2693,1654,13930,ORD,11337,DLH,50.0,91,146.0,99.0,1,397,2018,9,2,6,21,22,IL,MN,10.231880437950128,5.682458929517753,1,ORD-DLH,0,0,1,0,0,1,0,0,0,1,0,0
8,8,348,21,1491,348,12953,LGA,13930,ORD,-16.0,161,135.0,102.0,1,733,2019,7,19,4,8,9,NY,IL,10.231880437950128,5.682458929517753,0,LGA-ORD,0,0,1,0,0,0,1,0,0,0,1,0
3,3,2141,7,3898,2141,10397,ATL,12197,HPN,-20.0,139,124.0,103.0,1,780,2019,11,12,1,19,22,GA,NY,2.1440377343780463,-0.3018240950226244,0,ATL-HPN,0,0,0,1,0,1,0,0,0,1,0,0
10,10,22,23,2586,22,12339,IND,11259,DAL,-7.0,145,144.0,121.0,1,755,2019,3,1,4,11,13,IN,TX,2.438349885408711,2.438349885408711,0,IND-DAL,1,0,0,0,0,0,1,0,1,0,0,0
3,3,2764,18,1695,2764,13342,MKE,10721,BOS,164.0,136,124.0,105.0,1,860,2018,6,29,4,19,23,WI,MA,2.1440377343780463,7.3318759936407,1,MKE-BOS,0,1,0,0,0,1,0,0,0,1,0,0
8,8,1119,21,249,1119,14771,SFO,12889,LAS,-10.0,99,98.0,62.0,1,414,2018,1,29,0,6,7,CA,NV,10.231880437950128,5.682458929517753,0,SFO-LAS,1,0,0,0,0,0,1,0,0,0,1,0
8,8,626,21,2744,626,14771,SFO,14908,SNA,-16.0,95,82.0,66.0,1,372,2019,5,7,1,12,14,CA,CA,10.231880437950128,5.682458929517753,0,SFO-SNA,0,1,0,0,1,0,0,0,1,0,0,0
1,1,648,2,1363,648,12173,HNL,14057,PDX,-16.0,337,337.0,299.0,1,2603,2018,11,12,0,12,20,HI,OR,1.3057672946929382,1.3225882352941176,0,HNL-PDX,0,0,0,1,1,0,0,0,0,1,0,0
0,0,674,1,2774,674,14100,PHL,14307,PVD,36.0,71,56.0,43.0,1,237,2019,4,19,4,16,17,PA,RI,5.328595793064243,5.396409761887101,1,PHL-PVD,0,1,0,0,1,0,0,0,0,1,0,0
3,3,1008,7,2865,1008,14524,RIC,10397,ATL,-22.0,112,93.0,74.0,1,481,2018,11,28,2,10,11,VA,GA,2.1440377343780463,-0.3018240950226244,0,RIC-ATL,0,0,0,1,0,0,1,0,0,0,1,0
0,0,933,1,1704,933,11697,FLL,11298,DFW,-14.0,194,186.0,163.0,1,1119,2019,5,16,3,7,9,FL,TX,5.328595793064243,5.396409761887101,0,FLL-DFW,0,1,0,0,0,0,1,0,0,0,1,0
8,8,1202,21,326,1202,15024,STT,13930,ORD,-6.0,324,331.0,299.0,1,2115,2019,12,21,5,16,19,VI,IL,10.231880437950128,5.682458929517753,0,STT-ORD,0,0,0,1,1,0,0,0,0,1,0,0
2,2,392,4,1930,392,10423,AUS,11697,FLL,-2.0,172,169.0,143.0,1,1105,2018,7,25,2,11,15,TX,FL,6.360829389226956,6.360829389226956,0,AUS-FLL,0,0,1,0,0,0,1,0,1,0,0,0
0,0,3286,17,1734,3286,12992,LIT,11057,CLT,-1.0,126,121.0,88.0,1,640,2018,5,5,5,16,19,AR,NC,5.328595793064243,6.229542483660131,0,LIT-CLT,0,1,0,0,1,0,0,0,0,1,0,0
2,2,1502,4,1067,1502,10792,BUF,12478,JFK,-28.0,84,67.0,57.0,1,301,2018,6,19,1,5,6,NY,NY,6.360829389226956,6.360829389226956,0,BUF-JFK,0,1,0,0,0,0,0,1,0,0,1,0
0,0,1026,1,3913,1026,14683,SAT,11298,DFW,-3.0,70,72.0,45.0,1,247,2018,11,29,3,10,11,TX,TX,5.328595793064243,5.396409761887101,0,SAT-DFW,0,0,0,1,0,0,1,0,0,0,1,0
3,3,3952,12,1115,3952,10469,AZO,11433,DTW,-28.0,69,48.0,29.0,1,113,2019,9,18,2,13,14,MI,MI,2.1440377343780463,13.775,0,AZO-DTW,0,0,1,0,1,0,0,0,1,0,0,0
3,3,1875,7,3464,1875,11884,GEG,13487,MSP,2.0,188,192.0,147.0,1,1175,2019,1,30,2,7,12,WA,MN,2.1440377343780463,-0.3018240950226244,1,GEG-MSP,1,0,0,0,0,0,1,0,1,0,0,0
10,10,1048,23,3347,1048,13495,MSY,11697,FLL,-8.0,110,103.0,88.0,1,674,2018,12,11,1,7,10,LA,FL,2.438349885408711,2.438349885408711,0,MSY-FLL,0,0,0,1,0,0,1,0,0,0,1,0
3,3,1171,7,3350,1171,14730,SDF,10397,ATL,-16.0,97,84.0,56.0,1,321,2019,1,22,1,16,17,KY,GA,2.1440377343780463,-0.3018240950226244,0,SDF-ATL,1,0,0,0,1,0,0,0,0,1,0,0
3,3,907,7,1015,907,10849,BZN,13487,MSP,-16.0,135,126.0,111.0,1,874,2018,8,29,2,6,9,MT,MN,2.1440377343780463,-0.3018240950226244,0,BZN-MSP,0,0,1,0,0,0,1,0,0,0,1,0
